,image,superpixels,compactness,model,shap_value,background,predicted,predicted_variance,error term,set_sp
8,Llama.png,16,30,visiontransformer,0.06247595901021574,255,2.065137239542155,1.1676527397127543,0.4824594837994374,20
9,Llama.png,16,30,visiontransformer,-1.2539243812556262,255,2.065137239542155,1.1676527397127543,0.4824594837994374,20
10,Llama.png,16,30,visiontransformer,1.9672416822458143,255,2.065137239542155,1.1676527397127543,0.4824594837994374,20
11,Llama.png,16,30,visiontransformer,-2.3211893689357117,255,2.065137239542155,1.1676527397127543,0.4824594837994374,20
12,Llama.png,16,30,visiontransformer,0.3439866180668516,255,2.065137239542155,1.1676527397127543,0.4824594837994374,20
13,Llama.png,16,30,visiontransformer,-0.7216030488291354,255,2.065137239542155,1.1676527397127543,0.4824594837994374,20
14,Llama.png,16,30,visiontransformer,-1.4107088157088867,255,2.065137239542155,1.1676527397127543,0.4824594837994374,20
15,Llama.png,16,30,visiontransformer,0.9407897905075004,255,2.065137239542155,1.1676527397127543,0.4824594837994374,20
0,Llama.png,16,30,visiontransformer,-0.40244630704383777,median,2.0627555508351723,0.9110003826199826,0.6183155950406662,20
1,Llama.png,16,30,visiontransformer,-1.205309114540423,median,2.0627555508351723,0.9110003826199826,0.6183155950406662,20
2,Llama.png,16,30,visiontransformer,-0.6170336423910614,median,2.0627555508351723,0.9110003826199826,0.6183155950406662,20
3,Llama.png,16,30,visiontransformer,0.05712192747295752,median,2.0627555508351723,0.9110003826199826,0.6183155950406662,20
4,Llama.png,16,30,visiontransformer,5.387939900499742,median,2.0627555508351723,0.9110003826199826,0.6183155950406662,20
5,Llama.png,16,30,visiontransformer,-0.15718508765922978,median,2.0627555508351723,0.9110003826199826,0.6183155950406662,20
6,Llama.png,16,30,visiontransformer,-0.6561203677041707,median,2.0627555508351723,0.9110003826199826,0.6183155950406662,20
7,Llama.png,16,30,visiontransformer,-0.2398813139285232,median,2.0627555508351723,0.9110003826199826,0.6183155950406662,20
