,image,superpixels,compactness,model,shap_value,background,predicted,predicted_variance,error term
9,Llama.png,16,100,alexnet,0.4638984783000133,0,10.295529895664455,1.074722833141831,0.524100419159326
10,Llama.png,16,100,alexnet,1.0918089998746772,0,10.295529895664455,1.074722833141831,0.524100419159326
11,Llama.png,16,100,alexnet,0.2898665444942745,0,10.295529895664455,1.074722833141831,0.524100419159326
12,Llama.png,16,100,alexnet,2.9638414075988853,0,10.295529895664455,1.074722833141831,0.524100419159326
13,Llama.png,16,100,alexnet,3.4425732852534803,0,10.295529895664455,1.074722833141831,0.524100419159326
14,Llama.png,16,100,alexnet,2.219512160646804,0,10.295529895664455,1.074722833141831,0.524100419159326
15,Llama.png,16,100,alexnet,1.9045389417354381,0,10.295529895664455,1.074722833141831,0.524100419159326
0,Llama.png,16,100,alexnet,-1.3000473624449569,mean,10.308219980909698,1.9841323689623191,0.28393042285676373
1,Llama.png,16,100,alexnet,4.568310969219301,mean,10.308219980909698,1.9841323689623191,0.28393042285676373
2,Llama.png,16,100,alexnet,-2.664164740052474,mean,10.308219980909698,1.9841323689623191,0.28393042285676373
3,Llama.png,16,100,alexnet,-1.6048450216946044,mean,10.308219980909698,1.9841323689623191,0.28393042285676373
4,Llama.png,16,100,alexnet,9.734605964105539,mean,10.308219980909698,1.9841323689623191,0.28393042285676373
5,Llama.png,16,100,alexnet,-1.234087749380075,mean,10.308219980909698,1.9841323689623191,0.28393042285676373
6,Llama.png,16,100,alexnet,-2.7289535319533504,mean,10.308219980909698,1.9841323689623191,0.28393042285676373
7,Llama.png,16,100,alexnet,-1.2887248418795352,mean,10.308219980909698,1.9841323689623191,0.28393042285676373
8,Llama.png,16,100,alexnet,3.9257464726403875,mean,10.308219980909698,1.9841323689623191,0.28393042285676373
9,Llama.png,16,100,alexnet,-0.5686883070516151,mean,10.308219980909698,1.9841323689623191,0.28393042285676373
10,Llama.png,16,100,alexnet,2.7816392286282396,mean,10.308219980909698,1.9841323689623191,0.28393042285676373
11,Llama.png,16,100,alexnet,2.8813914684136863,mean,10.308219980909698,1.9841323689623191,0.28393042285676373
12,Llama.png,16,100,alexnet,1.6587919598299274,mean,10.308219980909698,1.9841323689623191,0.28393042285676373
13,Llama.png,16,100,alexnet,2.976782476484273,mean,10.308219980909698,1.9841323689623191,0.28393042285676373
14,Llama.png,16,100,alexnet,5.5036377398564955,mean,10.308219980909698,1.9841323689623191,0.28393042285676373
15,Llama.png,16,100,alexnet,1.1254814610640285,mean,10.308219980909698,1.9841323689623191,0.28393042285676373
0,Llama.png,16,1000,alexnet,0.7035604727347615,0,10.29753155726387,1.0651400933316038,0.5288903408832705
1,Llama.png,16,1000,alexnet,0.7610503283360077,0,10.29753155726387,1.0651400933316038,0.5288903408832705
2,Llama.png,16,1000,alexnet,0.8988400050261931,0,10.29753155726387,1.0651400933316038,0.5288903408832705
3,Llama.png,16,1000,alexnet,1.4535719955421258,0,10.29753155726387,1.0651400933316038,0.5288903408832705
4,Llama.png,16,1000,alexnet,0.37219300549418133,0,10.29753155726387,1.0651400933316038,0.5288903408832705
5,Llama.png,16,1000,alexnet,0.22537407410467658,0,10.29753155726387,1.0651400933316038,0.5288903408832705
6,Llama.png,16,1000,alexnet,-0.3877114714833376,0,10.29753155726387,1.0651400933316038,0.5288903408832705
7,Llama.png,16,1000,alexnet,1.3711038851742345,0,10.29753155726387,1.0651400933316038,0.5288903408832705
8,Llama.png,16,1000,alexnet,1.1690301221081976,0,10.29753155726387,1.0651400933316038,0.5288903408832705
9,Llama.png,16,1000,alexnet,-0.13070096717454494,0,10.29753155726387,1.0651400933316038,0.5288903408832705
10,Llama.png,16,1000,alexnet,1.230447897245429,0,10.29753155726387,1.0651400933316038,0.5288903408832705
11,Llama.png,16,1000,alexnet,1.7234834437529258,0,10.29753155726387,1.0651400933316038,0.5288903408832705
12,Llama.png,16,1000,alexnet,2.9176741630957306,0,10.29753155726387,1.0651400933316038,0.5288903408832705
13,Llama.png,16,1000,alexnet,2.0988600753435196,0,10.29753155726387,1.0651400933316038,0.5288903408832705
14,Llama.png,16,1000,alexnet,1.3156077968433313,0,10.29753155726387,1.0651400933316038,0.5288903408832705
15,Llama.png,16,1000,alexnet,3.2867274157078556,0,10.29753155726387,1.0651400933316038,0.5288903408832705
0,Llama.png,16,1000,alexnet,-0.3494374822529478,mean,10.301503933833274,1.2777336591817192,0.4405759918567076
1,Llama.png,16,1000,alexnet,2.8379942752268863,mean,10.301503933833274,1.2777336591817192,0.4405759918567076
2,Llama.png,16,1000,alexnet,-0.9299590910556126,mean,10.301503933833274,1.2777336591817192,0.4405759918567076
3,Llama.png,16,1000,alexnet,-0.3033208146468853,mean,10.301503933833274,1.2777336591817192,0.4405759918567076
4,Llama.png,16,1000,alexnet,-0.1787312650990689,mean,10.301503933833274,1.2777336591817192,0.4405759918567076
5,Llama.png,16,1000,alexnet,4.810405179749539,mean,10.301503933833274,1.2777336591817192,0.4405759918567076
6,Llama.png,16,1000,alexnet,-0.7855917709888076,mean,10.301503933833274,1.2777336591817192,0.4405759918567076
7,Llama.png,16,1000,alexnet,-0.7183836025101762,mean,10.301503933833274,1.2777336591817192,0.4405759918567076
8,Llama.png,16,1000,alexnet,0.21138990721410966,mean,10.301503933833274,1.2777336591817192,0.4405759918567076
9,Llama.png,16,1000,alexnet,2.6998158235127994,mean,10.301503933833274,1.2777336591817192,0.4405759918567076
10,Llama.png,16,1000,alexnet,2.0063674273471572,mean,10.301503933833274,1.2777336591817192,0.4405759918567076
11,Llama.png,16,1000,alexnet,2.177581813392839,mean,10.301503933833274,1.2777336591817192,0.4405759918567076
12,Llama.png,16,1000,alexnet,1.2151705296695492,mean,10.301503933833274,1.2777336591817192,0.4405759918567076
13,Llama.png,16,1000,alexnet,3.6550313039139457,mean,10.301503933833274,1.2777336591817192,0.4405759918567076
14,Llama.png,16,1000,alexnet,1.5491533380761595,mean,10.301503933833274,1.2777336591817192,0.4405759918567076
15,Llama.png,16,1000,alexnet,2.0297972434136167,mean,10.301503933833274,1.2777336591817192,0.4405759918567076
0,Llama.png,20,10,alexnet,1.1455549548861192,0,10.303554506083852,1.0981402228219341,0.5131198611611553
1,Llama.png,20,10,alexnet,0.5593989446336511,0,10.303554506083852,1.0981402228219341,0.5131198611611553
2,Llama.png,20,10,alexnet,0.3094331429060859,0,10.303554506083852,1.0981402228219341,0.5131198611611553
3,Llama.png,20,10,alexnet,0.9852375092025953,0,10.303554506083852,1.0981402228219341,0.5131198611611553
4,Llama.png,20,10,alexnet,2.1752427758634325,0,10.303554506083852,1.0981402228219341,0.5131198611611553
5,Llama.png,20,10,alexnet,1.2686384329366556,0,10.303554506083852,1.0981402228219341,0.5131198611611553
6,Llama.png,20,10,alexnet,0.27193127539996453,0,10.303554506083852,1.0981402228219341,0.5131198611611553
7,Llama.png,20,10,alexnet,-0.8405153400332459,0,10.303554506083852,1.0981402228219341,0.5131198611611553
8,Llama.png,20,10,alexnet,-1.4557650371369295,0,10.303554506083852,1.0981402228219341,0.5131198611611553
9,Llama.png,20,10,alexnet,-0.46068005834240466,0,10.303554506083852,1.0981402228219341,0.5131198611611553
10,Llama.png,20,10,alexnet,0.6085335924665483,0,10.303554506083852,1.0981402228219341,0.5131198611611553
11,Llama.png,20,10,alexnet,0.49794982889013895,0,10.303554506083852,1.0981402228219341,0.5131198611611553
12,Llama.png,20,10,alexnet,1.0720861508068191,0,10.303554506083852,1.0981402228219341,0.5131198611611553
13,Llama.png,20,10,alexnet,1.3333120796479694,0,10.303554506083852,1.0981402228219341,0.5131198611611553
14,Llama.png,20,10,alexnet,1.3637236557343302,0,10.303554506083852,1.0981402228219341,0.5131198611611553
15,Llama.png,20,10,alexnet,1.8890971128122662,0,10.303554506083852,1.0981402228219341,0.5131198611611553
16,Llama.png,20,10,alexnet,2.2524020889547103,0,10.303554506083852,1.0981402228219341,0.5131198611611553
