,image,superpixels,compactness,model,shap_value,background,predicted,predicted_variance,error term,set_sp
7,broccoli_cauli.jpg,9,1000,googlenet,0.9630290763757389,255,-2.8103025225315212,0.6192060104971061,0.8773385557664347,10
8,broccoli_cauli.jpg,9,1000,googlenet,-0.19267710618244727,255,-2.8103025225315212,0.6192060104971061,0.8773385557664347,10
0,broccoli_cauli.jpg,9,100,googlenet,-0.8957611230580177,median,-2.9603285009662743,0.4770225398205138,1.1280265922044521,10
1,broccoli_cauli.jpg,9,100,googlenet,1.3987074752837314,median,-2.9603285009662743,0.4770225398205138,1.1280265922044521,10
2,broccoli_cauli.jpg,9,100,googlenet,-0.5636716493395748,median,-2.9603285009662743,0.4770225398205138,1.1280265922044521,10
3,broccoli_cauli.jpg,9,100,googlenet,0.24303877493989945,median,-2.9603285009662743,0.4770225398205138,1.1280265922044521,10
4,broccoli_cauli.jpg,9,100,googlenet,1.0763218053589227,median,-2.9603285009662743,0.4770225398205138,1.1280265922044521,10
5,broccoli_cauli.jpg,9,100,googlenet,-0.6467996312257753,median,-2.9603285009662743,0.4770225398205138,1.1280265922044521,10
6,broccoli_cauli.jpg,9,100,googlenet,0.09894871644586556,median,-2.9603285009662743,0.4770225398205138,1.1280265922044521,10
7,broccoli_cauli.jpg,9,100,googlenet,0.9161515457717635,median,-2.9603285009662743,0.4770225398205138,1.1280265922044521,10
8,broccoli_cauli.jpg,9,100,googlenet,-0.5844324198335713,median,-2.9603285009662743,0.4770225398205138,1.1280265922044521,10
0,broccoli_cauli.jpg,9,1000,googlenet,0.25661996823720346,0,-2.5074449777353753,0.6485635713455918,0.8199697942844281,10
1,broccoli_cauli.jpg,9,1000,googlenet,1.780257069204382,0,-2.5074449777353753,0.6485635713455918,0.8199697942844281,10
2,broccoli_cauli.jpg,9,1000,googlenet,0.35671585185346577,0,-2.5074449777353753,0.6485635713455918,0.8199697942844281,10
3,broccoli_cauli.jpg,9,1000,googlenet,-0.2379258948545286,0,-2.5074449777353753,0.6485635713455918,0.8199697942844281,10
4,broccoli_cauli.jpg,9,1000,googlenet,0.24051461794932338,0,-2.5074449777353753,0.6485635713455918,0.8199697942844281,10
5,broccoli_cauli.jpg,9,1000,googlenet,-0.025366704643625226,0,-2.5074449777353753,0.6485635713455918,0.8199697942844281,10
6,broccoli_cauli.jpg,9,1000,googlenet,0.3050981970740947,0,-2.5074449777353753,0.6485635713455918,0.8199697942844281,10
7,broccoli_cauli.jpg,9,1000,googlenet,0.9277749224210496,0,-2.5074449777353753,0.6485635713455918,0.8199697942844281,10
8,broccoli_cauli.jpg,9,1000,googlenet,0.012740069242301755,0,-2.5074449777353753,0.6485635713455918,0.8199697942844281,10
0,broccoli_cauli.jpg,7,10,googlenet,-0.6644414186834533,255,-3.0938688126786804,0.5283709591688733,0.8505797359082284,20
1,broccoli_cauli.jpg,7,10,googlenet,1.6408894398018292,255,-3.0938688126786804,0.5283709591688733,0.8505797359082284,20
2,broccoli_cauli.jpg,7,10,googlenet,1.9224895934316117,255,-3.0938688126786804,0.5283709591688733,0.8505797359082284,20
3,broccoli_cauli.jpg,7,10,googlenet,-0.10384081919827604,255,-3.0938688126786804,0.5283709591688733,0.8505797359082284,20
4,broccoli_cauli.jpg,7,10,googlenet,-0.9089397366073146,255,-3.0938688126786804,0.5283709591688733,0.8505797359082284,20
5,broccoli_cauli.jpg,7,10,googlenet,0.7548979262135891,255,-3.0938688126786804,0.5283709591688733,0.8505797359082284,20
6,broccoli_cauli.jpg,7,10,googlenet,-0.40296107042762863,255,-3.0938688126786804,0.5283709591688733,0.8505797359082284,20
0,broccoli_cauli.jpg,9,1000,googlenet,-0.637693355520057,mean,-2.923905599331448,0.6279682192163705,0.868066051030576,10
