,image,superpixels,compactness,model,shap_value,background,predicted,predicted_variance,error term,set_sp
2,broccoli_cauli.jpg,9,100,alexnet,-0.12733670791423912,mean,-1.0446747114834354,0.8648435960409112,0.6296344723377038,10
3,broccoli_cauli.jpg,9,100,alexnet,0.7235859170900527,mean,-1.0446747114834354,0.8648435960409112,0.6296344723377038,10
4,broccoli_cauli.jpg,9,100,alexnet,2.34991057572583,mean,-1.0446747114834354,0.8648435960409112,0.6296344723377038,10
5,broccoli_cauli.jpg,9,100,alexnet,-0.17912599329066037,mean,-1.0446747114834354,0.8648435960409112,0.6296344723377038,10
6,broccoli_cauli.jpg,9,100,alexnet,-0.018812406320376063,mean,-1.0446747114834354,0.8648435960409112,0.6296344723377038,10
7,broccoli_cauli.jpg,9,100,alexnet,2.7882204353774944,mean,-1.0446747114834354,0.8648435960409112,0.6296344723377038,10
8,broccoli_cauli.jpg,9,100,alexnet,-0.09141009420008772,mean,-1.0446747114834354,0.8648435960409112,0.6296344723377038,10
0,broccoli_cauli.jpg,9,100,alexnet,-0.7319855717863828,0,-1.3416570703619675,0.7191363656459807,0.7615639743641859,10
1,broccoli_cauli.jpg,9,100,alexnet,0.44310357881304263,0,-1.3416570703619675,0.7191363656459807,0.7615639743641859,10
2,broccoli_cauli.jpg,9,100,alexnet,-0.5839625475587745,0,-1.3416570703619675,0.7191363656459807,0.7615639743641859,10
3,broccoli_cauli.jpg,9,100,alexnet,1.5916788208491885,0,-1.3416570703619675,0.7191363656459807,0.7615639743641859,10
4,broccoli_cauli.jpg,9,100,alexnet,1.2862961406061144,0,-1.3416570703619675,0.7191363656459807,0.7615639743641859,10
5,broccoli_cauli.jpg,9,100,alexnet,0.15158149620779238,0,-1.3416570703619675,0.7191363656459807,0.7615639743641859,10
6,broccoli_cauli.jpg,9,100,alexnet,0.6333911167324069,0,-1.3416570703619675,0.7191363656459807,0.7615639743641859,10
7,broccoli_cauli.jpg,9,100,alexnet,2.1132854397319227,0,-1.3416570703619675,0.7191363656459807,0.7615639743641859,10
8,broccoli_cauli.jpg,9,100,alexnet,0.28888319318167244,0,-1.3416570703619675,0.7191363656459807,0.7615639743641859,10
0,broccoli_cauli.jpg,9,100,alexnet,-0.22430522130793173,median,-0.9309118195892774,0.9362884859676824,0.5808836391704486,10
1,broccoli_cauli.jpg,9,100,alexnet,2.0826407962091533,median,-0.9309118195892774,0.9362884859676824,0.5808836391704486,10
2,broccoli_cauli.jpg,9,100,alexnet,-0.08354597562308252,median,-0.9309118195892774,0.9362884859676824,0.5808836391704486,10
3,broccoli_cauli.jpg,9,100,alexnet,0.9737493089400893,median,-0.9309118195892774,0.9362884859676824,0.5808836391704486,10
4,broccoli_cauli.jpg,9,100,alexnet,2.2802251558228552,median,-0.9309118195892774,0.9362884859676824,0.5808836391704486,10
5,broccoli_cauli.jpg,9,100,alexnet,-0.37694615849443025,median,-0.9309118195892774,0.9362884859676824,0.5808836391704486,10
