,image,superpixels,compactness,model,shap_value,background,predicted,predicted_variance,error term,set_sp
12,broccoli_cauli.jpg,14,30,alexnet,0.05497037119039279,255,0.17418991035651102,0.009997586217509642,56.15890207804087,20
13,broccoli_cauli.jpg,14,30,alexnet,-0.0007707015572488455,255,0.17418991035651102,0.009997586217509642,56.15890207804087,20
0,broccoli_cauli.jpg,14,30,alexnet,0.007842044189219237,0,0.1720066692077221,0.006438948131422967,87.26713000769715,20
1,broccoli_cauli.jpg,14,30,alexnet,0.009852740381150348,0,0.1720066692077221,0.006438948131422967,87.26713000769715,20
2,broccoli_cauli.jpg,14,30,alexnet,0.00596330348364796,0,0.1720066692077221,0.006438948131422967,87.26713000769715,20
3,broccoli_cauli.jpg,14,30,alexnet,0.012712501825515948,0,0.1720066692077221,0.006438948131422967,87.26713000769715,20
4,broccoli_cauli.jpg,14,30,alexnet,0.010195171580544232,0,0.1720066692077221,0.006438948131422967,87.26713000769715,20
5,broccoli_cauli.jpg,14,30,alexnet,0.019471067710078567,0,0.1720066692077221,0.006438948131422967,87.26713000769715,20
6,broccoli_cauli.jpg,14,30,alexnet,0.001878234733173452,0,0.1720066692077221,0.006438948131422967,87.26713000769715,20
7,broccoli_cauli.jpg,14,30,alexnet,0.008822635918692248,0,0.1720066692077221,0.006438948131422967,87.26713000769715,20
8,broccoli_cauli.jpg,14,30,alexnet,0.012679227889042343,0,0.1720066692077221,0.006438948131422967,87.26713000769715,20
9,broccoli_cauli.jpg,14,30,alexnet,0.02295691854765816,0,0.1720066692077221,0.006438948131422967,87.26713000769715,20
